location,                                                   type,           hint,                 scene,                          id,                         item
Hyrule Field Song of Time,                                  npc,            NONE,                 HYRULE_FIELD,                   OCARINA_TIME_SONG,          SONG_TIME
Hyrule Field Sell Bunny Mask,                               npc,            NONE,                 HYRULE_FIELD,                   MASK_SELL_BUNNY,            RUPEE_RAINBOW
Hyrule Field Grotto Scrub HP,                               scrub,          NONE,                 GROTTOS,                        0x07,                       HEART_PIECE
Hyrule Field Grotto Scrub Big Fairy,                        fairy_spot,     NONE,                 GROTTOS,                        0x00102,                    FAIRY_BIG
Hyrule Field Grotto Scrub Hive,                             hive,           NONE,                 GROTTOS,                        0x00101,                    RUPEE_RED
Hyrule Field Grotto Southeast,                              chest,          NONE,                 GROTTOS,                        0x02,                       RUPEE_RED
Hyrule Field Grotto Southeast Grass 1,                      grass,          NONE,                 GROTTOS,                        0x02202,                    RANDOM
Hyrule Field Grotto Southeast Grass 2,                      grass,          NONE,                 GROTTOS,                        0x02203,                    RANDOM
Hyrule Field Grotto Southeast Grass 3,                      grass,          NONE,                 GROTTOS,                        0x02204,                    RANDOM
Hyrule Field Grotto Southeast Grass 4,                      grass,          NONE,                 GROTTOS,                        0x02205,                    RANDOM
Hyrule Field Grotto Southeast Hive 1,                       hive,           NONE,                 GROTTOS,                        0x02207,                    RUPEE_BLUE
Hyrule Field Grotto Southeast Hive 2,                       hive,           NONE,                 GROTTOS,                        0x02208,                    RUPEE_RED
Hyrule Field Grotto Southeast Butterfly 1,                  butterfly,      NONE,                 GROTTOS,                        0x02206,                    FAIRY
Hyrule Field Grotto Southeast Butterfly 2,                  butterfly,      NONE,                 GROTTOS,                        0x12206,                    NOTHING
Hyrule Field Grotto Southeast Butterfly 3,                  butterfly,      NONE,                 GROTTOS,                        0x22206,                    NOTHING
Hyrule Field Grotto Open,                                   chest,          NONE,                 GROTTOS,                        0x03,                       RUPEE_BLUE
Hyrule Field Grotto Open Grass 1,                           grass,          NONE,                 GROTTOS,                        0x02302,                    RANDOM
Hyrule Field Grotto Open Grass 2,                           grass,          NONE,                 GROTTOS,                        0x02303,                    RANDOM
Hyrule Field Grotto Open Grass 3,                           grass,          NONE,                 GROTTOS,                        0x02304,                    RANDOM
Hyrule Field Grotto Open Grass 4,                           grass,          NONE,                 GROTTOS,                        0x02305,                    RANDOM
Hyrule Field Grotto Open Hive 1,                            hive,           NONE,                 GROTTOS,                        0x02307,                    RUPEE_BLUE
Hyrule Field Grotto Open Hive 2,                            hive,           NONE,                 GROTTOS,                        0x02308,                    RUPEE_RED
Hyrule Field Grotto Open Butterfly 1,                       butterfly,      NONE,                 GROTTOS,                        0x02306,                    FAIRY
Hyrule Field Grotto Open Butterfly 2,                       butterfly,      NONE,                 GROTTOS,                        0x12306,                    NOTHING
Hyrule Field Grotto Open Butterfly 3,                       butterfly,      NONE,                 GROTTOS,                        0x22306,                    NOTHING
Hyrule Field Grotto Market,                                 chest,          NONE,                 GROTTOS,                        0x00,                       RUPEE_BLUE
Hyrule Field Grotto Market Grass 1,                         grass,          NONE,                 GROTTOS,                        0x02002,                    RANDOM
Hyrule Field Grotto Market Grass 2,                         grass,          NONE,                 GROTTOS,                        0x02003,                    RANDOM
Hyrule Field Grotto Market Grass 3,                         grass,          NONE,                 GROTTOS,                        0x02004,                    RANDOM
Hyrule Field Grotto Market Grass 4,                         grass,          NONE,                 GROTTOS,                        0x02005,                    RANDOM
Hyrule Field Grotto Market Hive 1,                          hive,           NONE,                 GROTTOS,                        0x02007,                    RUPEE_BLUE
